order_id,order_date,customer_id,product_category,country,customer_segment,payment_method,units_sold,unit_price,discount_pct,is_returned,rating,revenue
ORD00893,2023-10-29 16:38:55.135135136,CUST0161,Clothing,India,Consumer,Credit Card,11,441.92,10,0,3.3,4375.01
ORD00917,2023-10-29 16:38:55.135135136,CUST0204,Electronics,India,Consumer,Credit Card,3,338.93,20,0,4.1,813.43
ORD00456,2023-10-29 16:38:55.135135136,CUST0188,Home & Kitchen,Australia,Consumer,Credit Card,3,405.76,5,0,4.2,1156.42
ORD00609,2023-10-30 01:23:36.216216216,CUST0103,Clothing,India,Consumer,PayPal,13,115.47,5,0,3.7,1426.05
ORD00268,2023-10-30 01:23:36.216216216,CUST0296,Sports,Germany,Consumer,Credit Card,12,14.91,5,1,4.5,169.97
ORD00600,2023-10-30 10:08:17.297297300,CUST0250,Sports,France,Consumer,Credit Card,15,74.12,5,0,4.2,1056.21
ORD00055,2023-10-30 18:52:58.378378380,CUST0103,Electronics,France,Corporate,Credit Card,12,181.49,0,0,3.3,2177.88
ORD00859,2023-10-31 03:37:39.459459460,CUST0206,Electronics,Germany,Corporate,Credit Card,13,256.8,15,0,5.0,2837.64
ORD00550,2023-10-31 12:22:20.540540540,CUST0148,Electronics,UK,Consumer,Bank Transfer,11,453.81,10,0,3.0,4492.72
ORD00707,2023-10-31 21:07:01.621621624,CUST0029,Electronics,UK,Consumer,PayPal,6,113.03,0,0,4.0,678.18
ORD00303,2023-11-01 05:51:42.702702704,CUST0123,Home & Kitchen,USA,Corporate,Bank Transfer,5,490.56,10,0,3.8,2207.52
ORD00671,2023-11-01 14:36:23.783783784,CUST0072,Clothing,USA,Home Office,Credit Card,13,111.36,0,0,4.7,1447.68
ORD00312,2023-11-01 14:36:23.783783784,CUST0136,Home & Kitchen,Germany,Corporate,Credit Card,1,419.26,5,0,2.7,398.3
ORD00568,2023-11-01 23:21:04.864864864,CUST0229,Electronics,Germany,Corporate,PayPal,2,164.8,0,0,4.8,329.6
ORD00134,2023-11-02 08:05:45.945945948,CUST0014,Electronics,Germany,Corporate,PayPal,13,357.76,20,0,4.6,3720.7
ORD00212,2023-11-02 08:05:45.945945948,CUST0173,Beauty,Canada,Consumer,Credit Card,5,385.75,0,1,4.6,1928.75
ORD00156,2023-11-02 16:50:27.027027028,CUST0231,Electronics,Canada,Consumer,PayPal,7,175.79,10,0,3.0,1107.48
ORD00062,2023-11-03 01:35:08.108108108,CUST0249,Electronics,Germany,Corporate,Bank Transfer,2,188.63,0,0,3.9,377.26
ORD00711,2023-11-03 10:19:49.189189188,CUST0170,Books,UK,Corporate,Credit Card,17,207.48,15,0,3.6,2998.09
ORD00830,2023-11-03 19:04:30.270270272,CUST0147,Sports,Germany,Consumer,Credit Card,11,197.69,0,0,4.0,2174.59
ORD00725,2023-11-05 23:32:36.756756756,CUST0081,Books,USA,Consumer,Credit Card,2,407.85,0,0,4.8,815.7
ORD00799,2023-11-06 17:01:58.918918920,CUST0164,Books,Canada,Consumer,Credit Card,16,257.08,10,0,3.8,3701.95
ORD00395,2023-11-07 01:46:40.000000000,CUST0257,Books,Germany,Corporate,Credit Card,9,436.07,0,0,4.2,3924.63
ORD00694,2023-11-07 01:46:40.000000000,CUST0145,Sports,USA,Corporate,Credit Card,6,246.69,5,1,2.6,1406.13
ORD00507,2023-11-07 19:16:02.162162164,CUST0153,Electronics,Germany,Home Office,Credit Card,5,415.5,0,0,4.3,2077.5
ORD00554,2023-11-07 19:16:02.162162164,CUST0154,Home & Kitchen,Germany,Consumer,Credit Card,17,170.83,10,0,3.0,2613.7
ORD00288,2023-11-08 04:00:43.243243244,CUST0042,Beauty,India,Consumer,Bank Transfer,1,14.87,0,1,4.8,14.87
ORD00133,2023-11-08 21:30:05.405405408,CUST0214,Beauty,UK,Home Office,Credit Card,7,302.16,10,0,4.1,1903.61
ORD00037,2023-11-08 21:30:05.405405408,CUST0072,Electronics,UK,Consumer,Credit Card,6,175.35,0,0,3.1,1052.1
ORD00879,2023-11-09 06:14:46.486486488,CUST0289,Clothing,UK,Consumer,Credit Card,3,184.78,5,0,4.6,526.62
ORD00189,2023-11-09 06:14:46.486486488,CUST0112,Home & Kitchen,Canada,Corporate,Credit Card,10,39.27,0,0,2.9,392.7
ORD00636,2023-11-10 08:28:49.729729732,CUST0096,Clothing,USA,Consumer,Credit Card,16,466.42,10,0,4.9,6716.45
ORD00403,2023-11-10 08:28:49.729729732,CUST0286,Clothing,France,Consumer,PayPal,16,255.82,20,0,4.3,3274.5
ORD00002,2023-11-10 08:28:49.729729732,CUST0289,Clothing,Canada,Consumer,Credit Card,13,189.6,10,0,4.8,2218.32
ORD00106,2023-11-11 01:58:11.891891892,CUST0233,Clothing,France,Corporate,PayPal,3,259.65,5,0,4.7,740.0
ORD00339,2023-11-11 10:42:52.972972972,CUST0171,Beauty,Canada,Consumer,Credit Card,7,382.88,10,0,4.1,2412.14
ORD00195,2023-11-11 10:42:52.972972972,CUST0243,Electronics,USA,Home Office,PayPal,1,33.4,5,0,2.9,31.73
ORD00772,2023-11-12 12:56:56.216216216,CUST0233,Electronics,USA,Consumer,Credit Card,13,240.64,5,1,3.2,2971.9
ORD00587,2023-11-12 12:56:56.216216216,CUST0025,Electronics,India,Consumer,Crypto,5,117.49,20,0,2.8,469.96
ORD00527,2023-11-12 12:56:56.216216216,CUST0292,Beauty,France,Consumer,Crypto,9,289.38,10,0,4.6,2343.98
ORD00750,2023-11-13 06:26:18.378378380,CUST0188,Clothing,Canada,Consumer,Bank Transfer,5,71.96,0,0,3.9,359.8
ORD00968,2023-11-13 06:26:18.378378380,CUST0105,Clothing,USA,Corporate,Credit Card,6,387.89,20,0,3.4,1861.87
ORD00184,2023-11-13 23:55:40.540540540,CUST0289,Electronics,USA,Consumer,Credit Card,7,429.9,0,1,2.6,3009.3
ORD00501,2023-11-14 08:40:21.621621624,CUST0128,Books,USA,Consumer,Credit Card,1,53.77,0,0,3.0,53.77
ORD00088,2023-11-14 08:40:21.621621624,CUST0008,Clothing,USA,Corporate,Credit Card,10,391.17,15,0,3.8,3324.94
ORD00348,2023-11-14 08:40:21.621621624,CUST0296,Beauty,USA,Consumer,Bank Transfer,3,292.69,10,1,3.8,790.26
ORD00017,2023-11-14 08:40:21.621621624,CUST0006,Clothing,USA,Corporate,Credit Card,7,281.5,0,0,4.8,1970.5
ORD00168,2023-11-14 08:40:21.621621624,CUST0146,Home & Kitchen,UK,Consumer,PayPal,13,130.85,5,0,3.4,1616.0
ORD00773,2023-11-14 17:25:02.702702704,CUST0017,Books,India,Corporate,Bank Transfer,13,87.1,10,0,2.6,1019.07
ORD00874,2023-11-15 19:39:05.945945948,CUST0095,Sports,USA,Consumer,Credit Card,18,52.03,15,0,3.1,796.06
ORD00052,2023-11-15 19:39:05.945945948,CUST0229,Home & Kitchen,Canada,Home Office,Credit Card,2,57.7,0,0,3.2,115.4
ORD00582,2023-11-16 04:23:47.027027028,CUST0149,Clothing,USA,Consumer,Credit Card,10,163.28,0,0,4.1,1632.8
ORD00406,2023-11-16 13:08:28.108108108,CUST0018,Sports,USA,Consumer,Credit Card,19,209.11,5,0,2.7,3774.44
ORD00119,2023-11-16 21:53:09.189189192,CUST0056,Clothing,France,Consumer,Credit Card,3,129.12,0,0,3.5,387.36
ORD00452,2023-11-16 21:53:09.189189192,CUST0147,Home & Kitchen,India,Corporate,PayPal,12,374.77,10,0,3.0,4047.52
ORD00779,2023-11-17 06:37:50.270270272,CUST0224,Clothing,Canada,Home Office,Credit Card,12,464.96,0,0,2.8,5579.52
ORD00366,2023-11-17 15:22:31.351351352,CUST0025,Clothing,Canada,Consumer,Credit Card,2,471.52,0,0,3.9,943.04
ORD00776,2023-11-17 15:22:31.351351352,CUST0163,Electronics,India,Consumer,Credit Card,14,127.94,0,0,3.3,1791.16
ORD00989,2023-11-18 08:51:53.513513516,CUST0240,Clothing,USA,Consumer,PayPal,18,467.64,10,1,2.9,7575.77
ORD00545,2023-11-18 08:51:53.513513516,CUST0069,Books,UK,Home Office,Credit Card,6,147.41,10,0,4.8,796.01
ORD00433,2023-11-18 08:51:53.513513516,CUST0067,Electronics,India,Consumer,Credit Card,17,345.99,0,0,4.0,5881.83
ORD00313,2023-11-18 17:36:34.594594596,CUST0261,Clothing,USA,Corporate,Credit Card,9,189.02,10,0,5.0,1531.06
ORD00584,2023-11-18 17:36:34.594594596,CUST0215,Clothing,France,Corporate,PayPal,9,268.13,0,0,4.8,2413.17
ORD00627,2023-11-19 02:21:15.675675676,CUST0108,Clothing,Australia,Consumer,PayPal,17,69.36,0,0,3.2,1179.12
ORD00803,2023-11-19 02:21:15.675675676,CUST0029,Electronics,USA,Corporate,Credit Card,15,184.63,5,0,2.8,2630.98
ORD00921,2023-11-19 11:05:56.756756756,CUST0111,Sports,UK,Consumer,PayPal,3,434.75,0,0,2.8,1304.25
ORD00941,2023-11-19 11:05:56.756756756,CUST0173,Sports,Germany,Corporate,Credit Card,5,263.97,10,1,3.1,1187.87
ORD00809,2023-11-21 06:49:22.162162164,CUST0226,Books,Canada,Corporate,Bank Transfer,14,305.85,0,0,4.3,4281.9
ORD00191,2023-11-21 15:34:03.243243244,CUST0095,Home & Kitchen,UK,Consumer,Credit Card,10,171.24,10,0,3.1,1541.16
ORD00473,2023-11-21 15:34:03.243243244,CUST0202,Sports,USA,Corporate,PayPal,18,276.3,0,0,3.5,4973.4
ORD00894,2023-11-22 17:48:06.486486488,CUST0202,Home & Kitchen,Germany,Consumer,PayPal,5,213.79,10,0,2.9,962.06
ORD00405,2023-11-23 02:32:47.567567568,CUST0019,Home & Kitchen,Canada,Corporate,Credit Card,16,65.47,15,1,3.6,890.39
ORD00423,2023-11-23 02:32:47.567567568,CUST0055,Clothing,France,Corporate,Bank Transfer,4,51.84,0,0,3.6,207.36
ORD00691,2023-11-23 02:32:47.567567568,CUST0061,Books,India,Consumer,PayPal,19,123.17,0,0,4.6,2340.23
ORD00368,2023-11-23 11:17:28.648648648,CUST0075,Electronics,USA,Consumer,Credit Card,1,52.43,0,0,2.8,52.43
ORD00628,2023-11-23 11:17:28.648648648,CUST0227,Books,USA,Consumer,Bank Transfer,6,51.84,5,0,4.3,295.49
ORD00073,2023-11-23 20:02:09.729729732,CUST0273,Sports,Germany,Corporate,Bank Transfer,18,483.62,20,0,3.5,6964.13
ORD00719,2023-11-23 20:02:09.729729732,CUST0251,Books,USA,Consumer,Credit Card,5,474.33,0,0,3.3,2371.65
ORD00200,2023-11-24 13:31:31.891891892,CUST0223,Home & Kitchen,India,Consumer,PayPal,2,218.14,5,0,2.7,414.47
ORD00735,2023-11-25 15:45:35.135135136,CUST0289,Home & Kitchen,USA,Corporate,Credit Card,3,378.83,20,0,3.8,909.19
ORD00534,2023-11-25 15:45:35.135135136,CUST0164,Clothing,France,Home Office,Credit Card,18,209.86,10,0,4.8,3399.73
ORD00676,2023-11-26 17:59:38.378378380,CUST0226,Home & Kitchen,France,Consumer,PayPal,16,451.36,5,0,2.7,6860.67
ORD00317,2023-11-27 02:44:19.459459460,CUST0130,Electronics,India,Home Office,Credit Card,11,463.82,0,0,3.4,5102.02
ORD00613,2023-11-27 11:29:00.540540540,CUST0152,Home & Kitchen,Germany,Corporate,Credit Card,1,341.28,5,0,4.4,324.22
ORD00696,2023-11-27 11:29:00.540540540,CUST0003,Sports,Australia,Corporate,Credit Card,8,489.14,5,0,4.8,3717.46
ORD00983,2023-11-27 20:13:41.621621624,CUST0040,Clothing,India,Corporate,Credit Card,7,466.89,5,0,3.0,3104.82
ORD00656,2023-11-28 22:27:44.864864864,CUST0073,Clothing,USA,Home Office,Credit Card,17,50.62,0,0,3.8,860.54
ORD00838,2023-11-29 07:12:25.945945948,CUST0012,Clothing,USA,Consumer,PayPal,8,247.05,10,0,3.5,1778.76
ORD00404,2023-11-29 15:57:07.027027028,CUST0144,Home & Kitchen,Canada,Corporate,Credit Card,4,365.47,5,0,3.0,1388.79
ORD00790,2023-11-30 00:41:48.108108108,CUST0193,Clothing,UK,Consumer,PayPal,16,194.63,0,0,4.7,3114.08
ORD00421,2023-11-30 09:26:29.189189192,CUST0162,Beauty,Canada,Consumer,Credit Card,18,454.35,0,0,4.8,8178.3
ORD00752,2023-12-01 20:25:13.513513516,CUST0133,Electronics,Canada,Consumer,Credit Card,19,187.46,0,0,2.8,3561.74
ORD00387,2023-12-01 20:25:13.513513516,CUST0049,Books,Germany,Corporate,Bank Transfer,12,189.34,5,0,2.9,2158.48
ORD00529,2023-12-02 05:09:54.594594596,CUST0029,Clothing,USA,Corporate,PayPal,9,243.77,5,0,3.2,2084.23
ORD00993,2023-12-02 05:09:54.594594596,CUST0002,Books,USA,Consumer,Credit Card,10,197.74,0,0,2.6,1977.4
ORD00729,2023-12-02 13:54:35.675675676,CUST0115,Electronics,Germany,Home Office,PayPal,5,287.49,0,0,3.2,1437.45
ORD00122,2023-12-02 13:54:35.675675676,CUST0061,Clothing,Canada,Corporate,Credit Card,2,103.06,0,0,4.9,206.12
ORD00972,2023-12-02 22:39:16.756756756,CUST0066,Sports,UK,Corporate,Crypto,2,196.15,20,0,4.7,313.84
ORD00982,2023-12-03 16:08:38.918918920,CUST0018,Clothing,USA,Corporate,Credit Card,8,385.41,0,1,4.4,3083.28
ORD00489,2023-12-04 18:22:42.162162164,CUST0246,Electronics,USA,Corporate,PayPal,19,235.07,0,0,3.4,4466.33
ORD00517,2023-12-05 03:07:23.243243244,CUST0268,Home & Kitchen,Germany,Consumer,Credit Card,9,467.38,0,0,3.7,4206.42
ORD00343,2023-12-05 03:07:23.243243244,CUST0106,Clothing,Canada,Home Office,Credit Card,17,379.91,5,0,4.2,6135.55
ORD00701,2023-12-05 03:07:23.243243244,CUST0089,Electronics,India,Corporate,Credit Card,3,195.88,10,0,2.8,528.88
ORD00908,2023-12-05 03:07:23.243243244,CUST0122,Clothing,Canada,Corporate,Credit Card,8,440.93,10,1,4.3,3174.7
ORD00977,2023-12-05 03:07:23.243243244,CUST0246,Sports,India,Consumer,Credit Card,1,257.41,0,1,2.5,257.41
ORD00158,2023-12-05 11:52:04.324324324,CUST0126,Books,USA,Consumer,PayPal,2,456.97,10,0,4.7,822.55
ORD00086,2023-12-06 05:21:26.486486488,CUST0183,Electronics,USA,Corporate,Credit Card,2,226.89,5,0,3.7,431.09
ORD00332,2023-12-06 05:21:26.486486488,CUST0023,Electronics,Germany,Corporate,Credit Card,6,256.35,0,0,2.6,1538.1
ORD00909,2023-12-06 22:50:48.648648648,CUST0143,Clothing,Australia,Consumer,Credit Card,11,210.9,0,0,2.7,2319.9
ORD00821,2023-12-07 07:35:29.729729732,CUST0084,Beauty,Germany,Corporate,Credit Card,17,139.82,0,0,4.7,2376.94
ORD00896,2023-12-07 07:35:29.729729732,CUST0002,Home & Kitchen,Canada,Corporate,Credit Card,15,459.95,0,0,2.6,6899.25
ORD00344,2023-12-07 16:20:10.810810812,CUST0092,Electronics,UK,Consumer,Credit Card,1,478.03,15,0,4.0,406.33
ORD00589,2023-12-07 16:20:10.810810812,CUST0268,Clothing,France,Corporate,Crypto,1,222.28,0,0,3.9,222.28
ORD00175,2023-12-10 05:32:58.378378380,CUST0236,Electronics,USA,Consumer,Credit Card,15,53.18,10,0,4.9,717.93
ORD00506,2023-12-10 05:32:58.378378380,CUST0165,Clothing,France,Home Office,Bank Transfer,12,47.0,20,0,3.7,451.2
ORD00082,2023-12-10 05:32:58.378378380,CUST0240,Home & Kitchen,Australia,Consumer,Credit Card,16,50.79,5,0,4.5,772.01
ORD00354,2023-12-11 07:47:01.621621624,CUST0110,Clothing,France,Consumer,Bank Transfer,1,215.91,0,0,4.6,215.91
ORD00847,2023-12-11 07:47:01.621621624,CUST0008,Clothing,USA,Consumer,PayPal,9,341.77,20,0,4.0,2460.74
ORD00808,2023-12-12 01:16:23.783783784,CUST0026,Books,UK,Corporate,Credit Card,17,398.39,5,0,2.5,6434.0
ORD00604,2023-12-13 03:30:27.027027028,CUST0137,Clothing,Canada,Consumer,Bank Transfer,1,357.78,5,0,3.4,339.89
ORD00280,2023-12-13 12:15:08.108108108,CUST0225,Clothing,India,Home Office,PayPal,11,74.0,0,1,3.7,814.0
ORD00221,2023-12-13 20:59:49.189189192,CUST0047,Electronics,India,Consumer,Credit Card,3,280.81,0,0,4.3,842.43
ORD00352,2023-12-13 20:59:49.189189192,CUST0257,Home & Kitchen,UK,Home Office,Credit Card,13,284.45,0,1,4.7,3697.85
ORD00945,2023-12-13 20:59:49.189189192,CUST0288,Sports,Canada,Corporate,Credit Card,19,367.64,20,1,3.9,5588.13
ORD00836,2023-12-14 05:44:30.270270272,CUST0281,Clothing,USA,Corporate,PayPal,3,268.35,0,0,3.7,805.05
ORD00331,2023-12-14 14:29:11.351351352,CUST0200,Electronics,Canada,Consumer,Credit Card,3,283.97,10,0,2.9,766.72
ORD00432,2023-12-14 14:29:11.351351352,CUST0229,Books,India,Consumer,Bank Transfer,14,449.16,0,0,3.8,6288.24
ORD00077,2023-12-14 23:13:52.432432432,CUST0053,Books,UK,Consumer,PayPal,3,476.32,0,0,3.8,1428.96
ORD00029,2023-12-14 23:13:52.432432432,CUST0001,Home & Kitchen,France,Consumer,Credit Card,14,380.88,0,0,3.7,5332.32
ORD00412,2023-12-15 07:58:33.513513516,CUST0114,Books,France,Consumer,Crypto,5,349.5,5,0,4.7,1660.12
ORD00702,2023-12-15 07:58:33.513513516,CUST0068,Electronics,Australia,Consumer,Credit Card,18,456.3,0,0,3.0,8213.4
ORD00229,2023-12-15 16:43:14.594594596,CUST0161,Electronics,India,Home Office,Crypto,14,301.68,0,0,3.7,4223.52
ORD00653,2023-12-15 16:43:14.594594596,CUST0293,Clothing,India,Consumer,PayPal,10,293.25,0,0,4.8,2932.5
ORD00048,2023-12-15 16:43:14.594594596,CUST0251,Beauty,France,Corporate,Credit Card,6,487.62,0,0,4.1,2925.72
ORD00050,2023-12-15 16:43:14.594594596,CUST0255,Sports,Australia,Corporate,PayPal,7,255.42,0,0,2.6,1787.94
ORD00241,2023-12-15 16:43:14.594594596,CUST0265,Clothing,Canada,Corporate,Bank Transfer,6,311.55,10,0,3.5,1682.37
ORD00103,2023-12-15 16:43:14.594594596,CUST0022,Home & Kitchen,France,Consumer,PayPal,5,327.37,5,0,4.1,1555.01
ORD00974,2023-12-16 01:27:55.675675676,CUST0295,Sports,Germany,Home Office,Credit Card,15,306.47,0,0,2.8,4597.05
ORD00553,2023-12-16 01:27:55.675675676,CUST0201,Home & Kitchen,USA,Corporate,Crypto,12,441.83,0,0,5.0,5301.96
ORD00453,2023-12-16 10:12:36.756756756,CUST0112,Home & Kitchen,USA,Corporate,PayPal,7,84.46,15,0,4.3,502.54
ORD00172,2023-12-16 18:57:17.837837840,CUST0034,Home & Kitchen,USA,Consumer,Credit Card,6,373.88,20,0,3.2,1794.62
ORD00509,2023-12-17 03:41:58.918918920,CUST0087,Books,Canada,Corporate,Credit Card,13,302.06,20,0,2.8,3141.42
ORD00638,2023-12-17 12:26:40.000000000,CUST0039,Sports,UK,Home Office,Credit Card,8,392.82,0,0,3.9,3142.56
ORD00335,2023-12-17 12:26:40.000000000,CUST0104,Electronics,USA,Home Office,Credit Card,18,173.7,20,1,2.8,2501.28
ORD00951,2023-12-19 08:10:05.405405408,CUST0131,Electronics,India,Consumer,Credit Card,14,431.27,0,0,3.5,6037.78
ORD00391,2023-12-19 08:10:05.405405408,CUST0118,Clothing,USA,Corporate,Credit Card,5,73.23,0,0,4.5,366.15
ORD00730,2023-12-20 01:39:27.567567568,CUST0186,Beauty,Germany,Corporate,Crypto,19,384.0,0,0,3.1,7296.0
ORD00946,2023-12-20 10:24:08.648648648,CUST0082,Beauty,India,Home Office,PayPal,17,211.35,0,0,4.0,3592.95
ORD00544,2023-12-20 19:08:49.729729732,CUST0246,Clothing,USA,Consumer,Bank Transfer,7,150.54,0,0,3.9,1053.78
ORD00953,2023-12-20 19:08:49.729729732,CUST0243,Home & Kitchen,USA,Consumer,Credit Card,12,138.57,5,0,3.7,1579.7
ORD00244,2023-12-21 03:53:30.810810812,CUST0095,Beauty,Australia,Home Office,PayPal,2,180.16,0,0,3.4,360.32
ORD00899,2023-12-21 03:53:30.810810812,CUST0233,Home & Kitchen,USA,Consumer,Bank Transfer,12,263.38,5,0,2.7,3002.53
ORD00647,2023-12-21 12:38:11.891891892,CUST0065,Books,France,Consumer,Credit Card,2,479.3,0,0,4.8,958.6
ORD00259,2023-12-21 21:22:52.972972972,CUST0165,Beauty,France,Consumer,PayPal,6,359.83,0,0,4.8,2158.98
ORD00045,2023-12-22 06:07:34.054054056,CUST0054,Beauty,USA,Corporate,Credit Card,12,69.03,0,0,3.6,828.36
ORD00758,2023-12-22 23:36:56.216216216,CUST0160,Books,India,Consumer,Credit Card,5,212.53,20,0,2.7,850.12
ORD00488,2023-12-24 01:50:59.459459460,CUST0201,Electronics,India,Corporate,Credit Card,3,158.35,0,0,4.5,475.05
ORD00316,2023-12-24 10:35:40.540540540,CUST0173,Electronics,Germany,Consumer,Bank Transfer,17,451.79,0,0,4.8,7680.43
ORD00490,2023-12-24 19:20:21.621621624,CUST0278,Books,UK,Consumer,Bank Transfer,18,410.79,0,0,2.9,7394.22
ORD00514,2023-12-25 21:34:24.864864864,CUST0219,Electronics,India,Consumer,Credit Card,18,405.55,5,0,2.8,6934.9
ORD00170,2023-12-26 06:19:05.945945948,CUST0228,Home & Kitchen,USA,Corporate,PayPal,6,317.96,0,0,4.7,1907.76
ORD00351,2023-12-26 15:03:47.027027028,CUST0267,Clothing,India,Consumer,Credit Card,12,351.53,20,1,4.1,3374.69
ORD00690,2023-12-26 15:03:47.027027028,CUST0241,Clothing,India,Corporate,Credit Card,17,35.64,20,0,3.5,484.7
ORD00357,2023-12-27 08:33:09.189189192,CUST0055,Clothing,France,Corporate,Credit Card,4,48.46,0,0,2.7,193.84
ORD00583,2023-12-28 02:02:31.351351352,CUST0081,Sports,USA,Consumer,Credit Card,7,58.03,0,0,3.5,406.21
ORD00573,2023-12-28 10:47:12.432432432,CUST0275,Home & Kitchen,India,Home Office,Credit Card,19,426.77,0,0,3.8,8108.63
ORD00484,2023-12-28 10:47:12.432432432,CUST0009,Home & Kitchen,Germany,Consumer,Credit Card,7,154.39,0,0,4.5,1080.73
ORD00104,2023-12-29 13:01:15.675675676,CUST0001,Electronics,USA,Home Office,PayPal,8,24.35,20,0,4.3,155.84
ORD00414,2023-12-29 13:01:15.675675676,CUST0166,Books,USA,Corporate,Credit Card,4,352.76,10,0,3.5,1269.94
ORD00289,2023-12-29 21:45:56.756756756,CUST0015,Electronics,India,Consumer,PayPal,7,51.53,5,0,3.4,342.67
ORD00643,2023-12-29 21:45:56.756756756,CUST0272,Beauty,India,Corporate,Crypto,9,455.69,0,0,3.3,4101.21
ORD00759,2023-12-30 15:15:18.918918920,CUST0158,Electronics,Germany,Corporate,PayPal,2,277.83,5,0,3.6,527.88
ORD00631,2023-12-30 15:15:18.918918920,CUST0251,Electronics,Germany,Consumer,Credit Card,7,213.97,15,1,4.6,1273.12
