customer_id,tenure_months,monthly_charges,total_charges,num_products,support_calls,payment_delays,contract_type,internet_service,online_security,tech_support,paperless_billing,gender,senior_citizen,partner,dependents,churn
CUST1009,7,39.69,7251.86,1,8,2,Month-to-month,Fiber optic,No,Yes,Yes,Male,0,No,Yes,1
CUST1010,33,115.14,3994.36,3,9,2,Month-to-month,Fiber optic,No,No,No,Male,0,Yes,No,1
CUST1011,23,119.48,2708.23,4,4,2,One year,DSL,Yes,Yes,Yes,Female,0,Yes,No,0
CUST1012,19,91.17,943.73,1,6,2,Month-to-month,DSL,No,Yes,No,Male,0,Yes,No,1
CUST1013,19,118.11,7631.88,2,7,4,Month-to-month,DSL,No,Yes,No,Male,0,No,No,0
CUST1014,36,76.95,575.79,4,2,3,Two year,DSL,Yes,No,No,Male,0,Yes,Yes,1
CUST1015,29,45.95,2451.44,4,1,1,Month-to-month,DSL,No,No,Yes,Female,0,No,Yes,1
CUST1016,60,63.7,2454.72,1,1,2,Month-to-month,DSL,Yes,Yes,Yes,Female,0,Yes,Yes,0
CUST1017,2,79.36,2631.17,1,4,3,Month-to-month,Fiber optic,No,Yes,Yes,Male,0,No,Yes,1
CUST1018,1,27.31,1397.87,2,0,0,Month-to-month,Fiber optic,No,No,Yes,Female,0,No,Yes,1
CUST1019,47,82.23,6286.98,4,1,4,One year,DSL,Yes,No,No,Male,0,No,No,0
CUST1020,69,118.12,1067.73,1,8,3,One year,DSL,Yes,Yes,Yes,Male,0,Yes,Yes,0
CUST1021,20,39.01,5115.76,2,6,2,Two year,Fiber optic,Yes,Yes,No,Female,0,No,No,0
CUST1022,11,99.26,1078.38,2,5,2,One year,Fiber optic,No,No,Yes,Male,0,No,No,1
CUST1023,2,110.79,657.23,1,8,2,Month-to-month,Fiber optic,No,Yes,Yes,Male,0,Yes,No,1
CUST1024,67,114.37,7284.49,4,6,3,Two year,Fiber optic,Yes,No,No,Male,1,No,Yes,0
CUST1025,12,116.01,1602.02,3,4,2,One year,No,Yes,No,Yes,Male,0,No,No,0
CUST1026,20,72.15,6587.88,3,8,3,One year,Fiber optic,Yes,Yes,Yes,Female,0,Yes,No,0
CUST1027,5,117.73,4402.58,2,5,2,One year,Fiber optic,No,Yes,Yes,Male,0,No,Yes,0
CUST1028,37,95.73,715.07,3,5,0,Two year,No,No,Yes,Yes,Female,0,Yes,No,0
CUST1029,38,36.17,7648.04,3,3,0,One year,No,Yes,No,No,Male,0,Yes,No,1
CUST1030,9,67.69,2050.99,1,0,1,Month-to-month,Fiber optic,Yes,No,Yes,Female,0,Yes,No,1
CUST1031,53,91.83,6891.2,2,4,2,One year,Fiber optic,Yes,No,Yes,Male,1,No,No,1
CUST1032,44,44.73,1433.6,4,8,2,Month-to-month,DSL,No,Yes,Yes,Male,0,Yes,No,1
CUST1033,24,84.06,6846.15,2,7,3,Month-to-month,Fiber optic,Yes,Yes,No,Female,0,No,No,1
CUST1034,30,86.66,204.51,1,7,3,Month-to-month,No,Yes,No,Yes,Female,0,No,No,1
CUST1035,59,36.27,4143.07,3,4,2,Month-to-month,Fiber optic,Yes,No,Yes,Male,1,No,No,0
CUST1036,14,76.51,6178.6,4,8,1,Month-to-month,No,No,Yes,Yes,Male,0,No,No,0
CUST1037,9,97.16,7484.88,2,2,2,Month-to-month,Fiber optic,No,No,Yes,Male,0,Yes,Yes,1
CUST1038,40,69.89,7282.7,3,2,3,One year,No,Yes,Yes,Yes,Male,0,Yes,No,0
CUST1039,66,21.21,6575.04,2,0,2,Two year,Fiber optic,No,Yes,Yes,Male,0,No,No,0
CUST1040,25,20.9,7116.71,4,8,3,Two year,DSL,Yes,No,Yes,Female,0,No,Yes,0
CUST1041,22,55.7,1673.84,2,5,2,Month-to-month,Fiber optic,Yes,No,Yes,Female,1,Yes,No,1
CUST1042,4,112.62,2345.06,2,1,4,One year,DSL,Yes,No,Yes,Male,0,Yes,No,0
CUST1043,26,42.87,2382.85,2,7,3,Two year,DSL,Yes,No,No,Female,0,Yes,No,0
CUST1044,58,83.44,3078.73,3,8,1,Month-to-month,No,No,No,No,Female,1,No,Yes,1
CUST1045,29,42.21,3207.23,4,8,4,One year,DSL,Yes,Yes,Yes,Male,0,Yes,Yes,1
CUST1046,37,52.17,4401.99,4,1,2,One year,Fiber optic,Yes,No,Yes,Female,0,Yes,No,1
CUST1047,70,104.8,1363.05,3,1,3,Month-to-month,DSL,No,Yes,No,Male,0,Yes,No,1
CUST1048,18,92.89,5560.85,3,6,4,Two year,DSL,Yes,No,No,Female,0,No,No,0
CUST1049,42,29.54,1423.78,3,3,1,Two year,No,No,No,Yes,Female,0,Yes,No,0
CUST1050,41,62.87,2551.44,1,0,3,Month-to-month,Fiber optic,Yes,No,No,Female,1,Yes,Yes,0
CUST1051,38,22.92,4076.43,2,7,4,Month-to-month,Fiber optic,Yes,No,Yes,Female,0,Yes,Yes,1
CUST1052,34,68.09,6391.88,2,1,4,Month-to-month,Fiber optic,Yes,No,Yes,Female,0,No,No,1
CUST1053,17,86.24,5941.81,4,2,4,Month-to-month,Fiber optic,Yes,No,No,Male,0,No,Yes,0
CUST1054,37,31.85,5199.72,2,4,0,Month-to-month,No,No,Yes,No,Female,0,Yes,No,0
CUST1055,25,48.89,1330.61,1,2,2,Month-to-month,Fiber optic,Yes,No,No,Male,0,No,Yes,0
CUST1056,27,59.78,4421.66,3,6,3,Month-to-month,Fiber optic,No,No,Yes,Female,0,No,No,1
CUST1057,57,111.95,790.83,4,6,3,Two year,No,No,No,Yes,Female,0,Yes,No,1
CUST1058,31,119.33,3081.17,4,1,3,Month-to-month,DSL,No,No,No,Female,0,No,No,0
CUST1059,6,24.49,3366.78,2,6,4,Month-to-month,Fiber optic,Yes,Yes,Yes,Male,0,Yes,No,1
CUST1060,40,96.1,414.51,4,5,2,Month-to-month,No,No,Yes,Yes,Female,0,No,No,0
CUST1061,12,57.17,2264.51,3,9,1,Month-to-month,Fiber optic,No,Yes,Yes,Female,0,No,No,1
CUST1062,53,59.25,7649.63,4,8,3,Month-to-month,No,No,Yes,Yes,Male,0,Yes,No,0
CUST1063,71,95.43,7633.7,3,8,2,Month-to-month,Fiber optic,Yes,Yes,Yes,Male,0,Yes,No,1
CUST1064,10,111.84,2883.38,1,1,2,Month-to-month,No,Yes,Yes,No,Male,0,Yes,No,1
CUST1065,45,115.09,440.49,1,6,0,Two year,No,No,No,No,Female,0,No,No,0
CUST1066,17,77.71,1514.85,3,4,3,Two year,DSL,No,No,Yes,Female,0,No,No,0
CUST1067,26,55.71,3198.52,2,5,4,Month-to-month,DSL,Yes,Yes,No,Female,0,No,No,0
CUST1068,62,98.75,7587.46,4,0,2,Month-to-month,Fiber optic,No,No,Yes,Female,0,No,No,0
CUST1069,46,45.1,1215.47,2,6,2,One year,Fiber optic,No,No,No,Male,0,Yes,No,0
CUST1070,64,76.41,6131.78,4,5,1,One year,DSL,No,No,Yes,Male,0,Yes,No,0
CUST1071,2,55.86,958.59,1,3,0,Month-to-month,DSL,Yes,No,No,Female,0,Yes,Yes,0
CUST1072,54,85.66,7851.93,1,0,2,Two year,DSL,No,No,No,Male,0,Yes,No,0
CUST1073,65,44.04,3114.77,1,8,2,One year,No,No,Yes,Yes,Male,0,Yes,No,0
CUST1074,51,39.16,6224.35,4,3,4,Month-to-month,Fiber optic,Yes,Yes,Yes,Male,0,No,No,0
CUST1075,53,111.82,2806.47,1,1,4,One year,Fiber optic,No,Yes,No,Female,0,No,No,0
CUST1076,36,30.18,5058.58,1,7,1,Two year,DSL,Yes,Yes,Yes,Male,0,Yes,No,0
CUST1077,26,70.6,1616.93,1,1,1,One year,Fiber optic,Yes,Yes,No,Female,0,No,Yes,0
CUST1078,29,42.09,1253.57,1,4,1,Month-to-month,DSL,Yes,Yes,No,Female,0,No,No,0
CUST1079,21,23.89,7510.71,2,5,4,Month-to-month,DSL,No,No,Yes,Female,0,No,No,1
CUST1080,11,23.6,7349.41,1,7,4,Month-to-month,No,No,Yes,No,Male,0,Yes,Yes,1
CUST1081,40,37.52,7111.0,1,0,0,Month-to-month,No,No,No,No,Male,0,No,Yes,1
CUST1082,11,106.68,5040.92,2,0,3,One year,DSL,No,No,No,Male,0,Yes,No,1
CUST1083,36,48.25,6485.32,2,3,3,Two year,DSL,No,Yes,Yes,Male,0,No,No,0
CUST1084,59,115.05,645.39,4,4,0,One year,DSL,No,Yes,Yes,Female,1,No,No,0
CUST1085,39,78.16,2744.83,3,8,3,Two year,Fiber optic,No,Yes,Yes,Female,0,Yes,No,0
CUST1086,54,63.66,2578.25,1,6,4,Month-to-month,DSL,No,No,No,Female,1,Yes,No,1
CUST1087,55,78.01,5121.6,1,6,3,Two year,DSL,Yes,Yes,No,Male,0,Yes,Yes,0
CUST1088,24,71.67,2912.07,1,7,4,One year,DSL,No,Yes,No,Male,0,Yes,No,0
CUST1089,22,95.88,1273.2,4,4,0,Month-to-month,Fiber optic,No,Yes,Yes,Male,0,No,Yes,1
CUST1090,69,48.25,4812.09,1,4,1,One year,Fiber optic,Yes,No,Yes,Female,0,Yes,No,0
CUST1091,56,55.31,6533.63,3,0,0,Month-to-month,Fiber optic,No,Yes,No,Female,0,Yes,No,0
CUST1092,33,109.41,3118.78,2,8,3,One year,Fiber optic,Yes,Yes,No,Male,1,No,No,1
CUST1093,36,114.65,1144.92,4,5,4,Month-to-month,No,No,No,No,Female,0,No,No,1
CUST1094,20,109.26,1653.84,2,8,3,Month-to-month,No,No,No,No,Female,0,No,No,0
CUST1095,62,61.94,1976.12,1,2,3,One year,DSL,Yes,No,No,Male,0,Yes,No,1
CUST1096,26,98.04,2469.19,1,4,1,One year,DSL,Yes,Yes,No,Male,1,Yes,Yes,0
CUST1097,66,67.63,5178.08,1,1,3,Month-to-month,Fiber optic,No,Yes,No,Female,0,No,Yes,1
CUST1098,40,69.75,4847.47,3,9,1,Month-to-month,DSL,Yes,No,Yes,Male,0,No,No,1
CUST1099,17,40.47,5599.03,3,4,4,Month-to-month,Fiber optic,No,Yes,No,Female,0,No,No,0
CUST1100,1,79.11,2963.77,4,7,4,One year,Fiber optic,No,No,No,Male,0,Yes,No,1
CUST1101,61,38.61,6609.58,2,1,1,Two year,Fiber optic,No,No,Yes,Female,0,No,Yes,0
CUST1102,43,53.16,1712.29,1,7,0,Two year,DSL,No,No,Yes,Male,0,Yes,No,1
CUST1103,42,105.5,3805.42,1,3,4,Month-to-month,Fiber optic,No,No,Yes,Male,0,Yes,No,1
CUST1104,25,40.71,6427.42,1,9,0,One year,No,No,No,Yes,Male,0,No,No,0
CUST1105,39,27.12,1523.25,1,9,4,Month-to-month,DSL,Yes,Yes,Yes,Female,0,Yes,No,1
CUST1106,35,26.9,967.92,3,0,4,One year,Fiber optic,Yes,Yes,Yes,Female,0,Yes,No,0
CUST1107,3,114.08,7081.1,2,4,2,Month-to-month,DSL,Yes,Yes,Yes,Male,1,Yes,No,0
CUST1108,44,70.69,2809.14,2,0,3,Month-to-month,DSL,No,Yes,Yes,Female,1,Yes,Yes,0
CUST1109,51,60.94,5502.57,4,6,3,One year,Fiber optic,Yes,No,No,Female,0,Yes,Yes,0
CUST1110,12,101.09,300.25,3,7,0,Month-to-month,DSL,No,Yes,Yes,Male,0,Yes,Yes,1
CUST1111,19,103.58,5551.37,1,2,3,One year,DSL,Yes,No,Yes,Male,0,No,No,0
CUST1112,44,53.22,2597.2,2,2,0,Two year,DSL,No,No,Yes,Male,0,Yes,Yes,0
CUST1113,59,89.36,540.35,2,6,4,Month-to-month,Fiber optic,No,Yes,Yes,Female,0,No,No,1
CUST1114,49,97.11,4917.52,3,3,2,Month-to-month,Fiber optic,No,Yes,Yes,Male,0,Yes,No,1
CUST1115,61,85.47,2002.35,4,2,2,Two year,DSL,No,No,No,Female,0,No,No,1
CUST1116,17,35.16,3155.78,4,7,4,One year,Fiber optic,No,Yes,No,Female,0,No,No,0
CUST1117,57,107.59,736.59,1,2,1,Month-to-month,DSL,Yes,Yes,Yes,Female,0,No,Yes,0
CUST1118,55,73.91,1262.59,4,6,1,Month-to-month,Fiber optic,No,Yes,No,Male,0,Yes,Yes,0
CUST1119,47,48.25,2454.02,2,1,3,One year,Fiber optic,Yes,Yes,Yes,Male,0,Yes,Yes,0
CUST1120,12,62.52,809.1,4,0,0,One year,Fiber optic,No,No,No,Female,0,Yes,No,1
CUST1121,62,23.76,7295.53,1,5,2,Month-to-month,No,No,No,No,Female,0,Yes,No,1
CUST1122,8,32.79,147.77,2,7,3,Month-to-month,No,No,Yes,Yes,Male,0,Yes,Yes,1
CUST1123,21,96.55,3922.5,4,0,4,Two year,DSL,Yes,No,No,Male,0,Yes,No,0
CUST1124,70,20.0,1073.65,4,9,2,One year,No,No,No,No,Male,0,No,No,0
CUST1125,25,61.66,2530.66,3,8,0,Two year,DSL,Yes,Yes,No,Male,0,Yes,No,0
CUST1126,12,72.25,7415.87,1,2,0,One year,No,No,Yes,No,Male,0,Yes,Yes,0
CUST1127,15,25.46,1377.39,4,2,1,Two year,DSL,Yes,No,No,Male,0,Yes,No,0
CUST1128,59,117.31,7730.08,3,3,3,Month-to-month,Fiber optic,Yes,No,Yes,Male,0,No,No,1
CUST1129,26,42.61,1725.78,2,0,4,One year,DSL,Yes,No,No,Male,0,No,No,0
CUST1130,26,50.42,5958.37,3,8,2,Month-to-month,DSL,No,Yes,No,Male,0,No,No,1
CUST1131,47,50.39,4418.75,3,2,0,One year,Fiber optic,No,No,No,Female,0,No,No,1
CUST1132,32,43.04,7087.38,4,9,2,Month-to-month,No,Yes,No,No,Male,1,Yes,Yes,1
CUST1133,10,20.15,4476.55,4,3,4,Month-to-month,Fiber optic,No,Yes,Yes,Male,0,Yes,No,0
CUST1134,16,92.93,4323.02,4,0,2,Two year,Fiber optic,No,No,Yes,Female,0,No,No,1
CUST1135,71,116.68,1644.12,3,3,3,Two year,Fiber optic,No,Yes,Yes,Male,1,No,No,1
CUST1136,17,42.43,1413.21,2,0,1,Month-to-month,DSL,Yes,Yes,Yes,Male,0,Yes,No,0
CUST1137,23,86.3,7340.26,1,4,2,One year,DSL,Yes,No,Yes,Female,0,No,No,0
CUST1138,26,94.19,2689.92,3,4,1,Month-to-month,DSL,No,Yes,No,Male,0,No,No,0
CUST1139,7,104.84,3039.45,4,6,4,Month-to-month,Fiber optic,Yes,Yes,No,Female,0,No,No,1
CUST1140,14,62.26,6102.61,1,7,1,Two year,DSL,No,No,No,Female,0,No,No,0
CUST1141,7,50.29,2776.71,2,3,2,Month-to-month,DSL,No,Yes,Yes,Male,0,Yes,No,0
CUST1142,9,52.53,7621.29,1,6,2,Two year,DSL,Yes,No,No,Female,0,No,No,0
CUST1143,48,91.26,5929.63,4,3,0,Month-to-month,DSL,Yes,Yes,No,Female,0,Yes,No,1
CUST1144,59,101.68,4819.69,3,2,2,One year,No,No,Yes,No,Female,0,No,No,0
CUST1145,39,38.16,7059.07,3,5,1,One year,DSL,No,No,Yes,Female,0,No,Yes,0
CUST1146,18,57.09,491.89,4,3,0,Month-to-month,Fiber optic,No,No,Yes,Male,0,Yes,No,1
CUST1147,59,110.19,2130.8,3,2,2,Month-to-month,Fiber optic,Yes,No,No,Female,1,Yes,No,0
CUST1148,17,100.67,3773.79,4,8,2,Two year,Fiber optic,Yes,Yes,Yes,Female,0,No,No,0
CUST1149,14,118.49,1893.13,3,4,4,One year,DSL,No,No,No,Male,0,No,No,1
CUST1150,31,95.42,5976.85,3,6,0,Month-to-month,DSL,No,Yes,No,Female,0,No,No,0
CUST1151,24,59.32,7361.74,3,5,4,Month-to-month,DSL,Yes,No,No,Male,0,Yes,No,0
CUST1152,60,79.06,3447.78,2,9,4,Month-to-month,Fiber optic,No,Yes,No,Female,0,No,No,0
CUST1153,45,86.1,2802.85,2,4,4,Month-to-month,DSL,Yes,No,No,Male,0,No,No,1
CUST1154,3,27.85,7696.25,4,6,3,Month-to-month,Fiber optic,Yes,Yes,No,Female,0,Yes,Yes,0
CUST1155,37,74.45,3614.33,2,5,4,Month-to-month,Fiber optic,No,No,Yes,Male,1,No,No,1
CUST1156,43,90.93,3963.48,4,9,1,Two year,Fiber optic,No,Yes,Yes,Female,1,No,No,1
CUST1157,40,36.73,2878.03,1,1,2,One year,Fiber optic,Yes,Yes,Yes,Male,0,No,Yes,0
CUST1158,55,98.06,7285.43,1,2,3,Two year,Fiber optic,No,Yes,Yes,Male,0,Yes,No,1
CUST1159,39,78.38,4594.75,2,1,4,One year,No,Yes,Yes,Yes,Male,0,No,No,0
CUST1160,15,115.22,6121.18,1,2,2,Two year,DSL,Yes,No,Yes,Male,0,No,No,0
CUST1161,4,24.24,6513.27,1,0,0,One year,Fiber optic,Yes,Yes,No,Male,0,No,No,0
CUST1162,25,46.53,2800.61,3,7,0,One year,Fiber optic,No,No,Yes,Female,1,No,No,0
CUST1163,13,80.16,3526.19,3,5,2,Two year,Fiber optic,No,Yes,Yes,Female,0,Yes,No,0
CUST1164,33,49.66,6802.93,4,1,1,One year,DSL,No,No,No,Male,0,No,No,0
CUST1165,16,91.44,2969.72,1,7,2,Month-to-month,Fiber optic,Yes,Yes,No,Male,0,No,No,0
CUST1166,42,95.9,6372.09,4,5,2,One year,DSL,Yes,Yes,No,Female,1,No,No,0
CUST1167,66,30.25,7533.84,4,6,3,Two year,DSL,Yes,No,No,Female,0,No,No,0
CUST1168,55,71.39,5023.36,1,0,0,One year,DSL,Yes,No,Yes,Male,1,Yes,Yes,0
CUST1169,42,70.89,5958.86,2,6,0,One year,DSL,No,Yes,Yes,Female,1,No,Yes,0
CUST1170,34,56.93,6460.27,1,2,4,One year,Fiber optic,No,No,Yes,Male,0,No,Yes,0
CUST1171,30,113.29,6775.81,3,7,2,Two year,No,No,No,Yes,Male,0,Yes,No,0
CUST1172,13,102.75,3220.92,1,5,2,Month-to-month,DSL,Yes,No,Yes,Male,0,No,No,0
CUST1173,13,89.72,504.98,2,3,1,One year,No,Yes,Yes,No,Female,0,Yes,Yes,0
CUST1174,18,91.43,3274.82,4,7,0,Month-to-month,No,No,No,Yes,Male,0,No,Yes,1
CUST1175,32,66.17,5422.67,4,8,1,One year,No,Yes,Yes,Yes,Female,0,Yes,No,0
CUST1176,39,112.1,3657.77,3,9,3,One year,No,No,No,Yes,Female,0,Yes,No,0
CUST1177,46,89.46,6016.81,3,1,4,Month-to-month,Fiber optic,Yes,No,No,Female,0,No,Yes,0
CUST1178,29,92.9,2920.16,3,5,1,Month-to-month,DSL,Yes,Yes,Yes,Female,0,Yes,Yes,1
CUST1179,62,106.17,5114.48,4,4,0,One year,Fiber optic,Yes,No,Yes,Male,0,Yes,Yes,1
CUST1180,62,47.41,1572.72,3,4,3,Month-to-month,Fiber optic,Yes,No,Yes,Male,0,No,No,0
CUST1181,57,100.71,6020.02,1,9,2,Month-to-month,No,Yes,No,Yes,Female,0,No,Yes,1
CUST1182,16,39.52,4411.0,4,2,3,Two year,No,No,No,Yes,Male,0,No,No,1
CUST1183,56,54.53,1712.11,2,7,1,Month-to-month,Fiber optic,No,No,Yes,Female,0,No,No,1
CUST1184,10,53.56,2406.1,4,7,0,Month-to-month,DSL,No,No,Yes,Male,0,No,No,0
CUST1185,30,117.85,6014.01,1,4,1,Two year,DSL,Yes,No,No,Male,1,No,Yes,0
CUST1186,25,105.65,3912.55,1,7,2,Month-to-month,DSL,No,Yes,Yes,Male,0,No,No,1
CUST1187,5,90.12,1806.65,3,9,2,Month-to-month,Fiber optic,No,Yes,No,Male,0,No,No,1
CUST1188,65,92.71,7741.44,4,7,0,One year,Fiber optic,Yes,Yes,Yes,Male,0,No,No,0
CUST1189,49,76.21,5749.49,4,2,4,One year,No,Yes,Yes,Yes,Male,0,Yes,Yes,0
CUST1190,3,114.71,7661.37,4,1,3,Two year,Fiber optic,No,Yes,Yes,Female,1,Yes,No,1
CUST1191,45,69.63,3474.13,2,8,3,Two year,No,No,No,Yes,Male,0,Yes,No,1
CUST1192,14,58.05,3853.29,3,1,2,One year,Fiber optic,No,Yes,Yes,Male,0,Yes,Yes,0
CUST1193,30,36.3,7193.85,1,8,1,Month-to-month,No,No,Yes,Yes,Male,0,Yes,No,1
CUST1194,68,98.62,4247.89,1,3,1,Month-to-month,DSL,No,No,No,Female,0,Yes,No,0
CUST1195,18,93.44,5687.5,3,1,4,Month-to-month,No,Yes,Yes,No,Male,0,Yes,No,0
CUST1196,62,58.44,2092.17,1,9,1,Month-to-month,Fiber optic,No,No,No,Male,0,No,Yes,1
CUST1197,37,22.52,3629.14,1,0,3,One year,DSL,No,No,Yes,Male,0,Yes,Yes,1
CUST1198,25,103.9,1075.25,3,3,1,One year,DSL,No,Yes,No,Female,0,Yes,No,0
CUST1199,48,21.14,1727.24,1,8,4,Month-to-month,No,No,Yes,Yes,Male,0,Yes,No,0
CUST1200,65,90.37,107.45,4,8,3,Two year,DSL,No,No,No,Female,0,Yes,No,1
CUST1201,53,117.03,410.19,2,3,1,Month-to-month,Fiber optic,No,No,Yes,Female,0,Yes,No,1
CUST1202,15,63.77,7820.54,3,8,3,Month-to-month,DSL,Yes,Yes,Yes,Male,0,No,No,0
CUST1203,49,43.5,2014.59,2,5,2,One year,Fiber optic,Yes,No,No,Male,0,Yes,No,0
CUST1204,68,90.49,5340.15,1,0,2,Month-to-month,No,Yes,Yes,No,Female,0,Yes,Yes,1
CUST1205,12,101.71,6728.89,1,9,2,Month-to-month,Fiber optic,No,Yes,Yes,Female,1,No,No,1
CUST1206,59,74.64,4450.22,4,5,1,Month-to-month,Fiber optic,No,Yes,Yes,Male,0,Yes,No,0
CUST1207,37,116.7,1309.84,3,8,4,Month-to-month,No,Yes,Yes,Yes,Male,1,No,No,0
CUST1208,61,25.17,5852.12,1,1,3,One year,Fiber optic,No,No,No,Female,0,No,Yes,0
CUST1209,43,70.48,4841.99,3,5,0,Two year,No,No,No,Yes,Female,0,No,Yes,0
CUST1210,70,91.85,5876.88,3,1,2,Month-to-month,Fiber optic,No,Yes,No,Female,0,Yes,Yes,1
CUST1211,39,106.26,6181.0,3,3,2,Month-to-month,DSL,Yes,Yes,Yes,Female,0,Yes,No,0
CUST1212,56,37.93,7805.74,3,7,0,One year,Fiber optic,Yes,No,Yes,Male,0,No,No,0
CUST1213,63,100.0,4631.15,3,6,0,Two year,Fiber optic,Yes,No,No,Female,0,Yes,Yes,0
CUST1214,46,75.27,2798.96,2,8,1,Month-to-month,DSL,No,No,Yes,Male,0,Yes,Yes,0
CUST1215,11,59.66,5222.87,4,6,3,Month-to-month,DSL,Yes,No,Yes,Female,1,No,Yes,1
CUST1216,62,33.17,640.68,3,0,2,One year,DSL,Yes,No,Yes,Female,0,No,No,0
CUST1217,25,106.53,7189.44,2,1,4,One year,Fiber optic,Yes,Yes,No,Male,0,Yes,Yes,1
CUST1218,71,35.73,1043.11,1,5,1,Month-to-month,No,No,Yes,No,Male,0,No,No,1
CUST1219,52,50.98,2689.96,3,6,1,One year,DSL,Yes,Yes,No,Male,0,No,No,0
CUST1220,4,49.0,6544.39,1,2,4,Month-to-month,Fiber optic,Yes,Yes,No,Male,0,Yes,No,0
CUST1221,59,107.14,4818.77,3,8,4,Month-to-month,No,No,No,No,Female,0,Yes,No,1
CUST1222,20,87.27,3209.72,2,6,4,Month-to-month,DSL,Yes,No,Yes,Male,0,No,No,1
CUST1223,63,99.67,3840.14,2,5,0,Two year,Fiber optic,No,Yes,Yes,Male,1,Yes,No,0
CUST1224,54,45.05,6850.92,2,5,2,Month-to-month,No,No,Yes,No,Male,0,Yes,No,1
CUST1225,57,82.49,2786.03,4,0,0,Month-to-month,No,Yes,No,No,Female,0,Yes,No,1
CUST1226,41,77.17,6970.23,1,4,2,Month-to-month,DSL,Yes,Yes,Yes,Female,0,Yes,No,0
CUST1227,3,103.28,796.26,4,9,0,Two year,DSL,Yes,Yes,Yes,Male,0,Yes,No,0
CUST1228,6,110.61,6236.71,3,2,3,Month-to-month,DSL,No,No,Yes,Female,1,Yes,No,1
CUST1229,5,21.22,6795.63,1,6,2,Month-to-month,Fiber optic,Yes,No,Yes,Female,0,No,No,1
CUST1230,5,87.4,1536.36,2,9,1,Month-to-month,Fiber optic,Yes,No,Yes,Male,0,No,No,1
CUST1231,54,25.18,3499.74,1,2,2,One year,Fiber optic,Yes,Yes,No,Female,0,No,No,0
CUST1232,47,74.89,1407.45,2,4,2,Month-to-month,DSL,No,No,Yes,Male,0,No,Yes,0
CUST1233,49,48.76,5682.17,4,6,2,Month-to-month,DSL,No,No,No,Male,0,No,No,0
CUST1234,9,50.68,4329.25,4,2,3,Month-to-month,Fiber optic,No,Yes,No,Male,0,Yes,No,1
CUST1235,20,55.3,5119.05,2,9,0,Two year,Fiber optic,Yes,No,No,Female,0,Yes,No,1
CUST1236,61,82.13,1652.25,2,1,1,One year,Fiber optic,Yes,Yes,Yes,Male,0,No,No,0
CUST1237,35,53.4,1772.79,3,5,0,One year,Fiber optic,No,Yes,Yes,Female,0,Yes,Yes,0
CUST1238,50,93.27,427.83,4,7,0,Two year,DSL,Yes,Yes,Yes,Female,0,No,No,0
CUST1239,62,60.45,2644.33,4,3,4,Two year,DSL,Yes,Yes,Yes,Female,0,Yes,No,0
CUST1240,17,26.84,4521.98,3,8,3,Month-to-month,DSL,No,No,Yes,Female,0,No,Yes,1
CUST1241,3,98.38,6877.69,4,7,4,Two year,DSL,No,Yes,No,Male,0,Yes,No,0
CUST1242,32,48.58,5368.73,2,6,3,Month-to-month,DSL,No,No,Yes,Male,0,No,Yes,0
CUST1243,13,63.28,3539.63,1,6,0,Month-to-month,DSL,Yes,No,No,Female,1,Yes,Yes,0
CUST1244,68,88.54,7629.65,1,2,0,Two year,DSL,Yes,No,No,Male,0,No,Yes,1
CUST1245,14,53.25,5782.04,4,5,3,Month-to-month,DSL,Yes,No,No,Female,0,Yes,No,0
CUST1246,11,25.66,7448.31,3,4,0,Month-to-month,Fiber optic,No,No,No,Female,0,Yes,No,1
CUST1247,56,57.39,4267.94,2,0,0,Month-to-month,DSL,No,Yes,Yes,Male,1,No,Yes,1
CUST1248,67,114.44,2145.34,1,2,1,One year,Fiber optic,Yes,No,No,Female,0,No,No,1
CUST1249,29,84.17,517.33,2,0,4,Month-to-month,Fiber optic,No,Yes,Yes,Male,1,No,Yes,1
CUST1250,9,87.15,5836.07,4,3,4,One year,Fiber optic,No,Yes,No,Female,0,No,No,0
CUST1251,67,83.23,1058.29,4,9,4,Two year,No,Yes,Yes,Yes,Female,0,No,Yes,1
CUST1252,25,39.9,2491.92,1,2,2,One year,DSL,No,No,Yes,Female,0,No,Yes,0
CUST1253,42,61.83,4306.52,4,3,1,Month-to-month,Fiber optic,Yes,No,Yes,Female,0,No,Yes,1
CUST1254,9,95.09,4558.89,3,8,4,Two year,No,No,No,Yes,Male,0,No,No,1
CUST1255,40,30.14,4844.61,4,2,4,Month-to-month,No,Yes,No,Yes,Female,0,Yes,No,0
CUST1256,25,47.79,1413.42,4,5,1,Month-to-month,DSL,No,Yes,Yes,Female,0,Yes,No,1
CUST1257,5,47.63,3099.93,4,5,0,Month-to-month,DSL,Yes,No,No,Male,0,Yes,Yes,1
CUST1258,11,63.2,4975.83,2,6,4,One year,DSL,No,No,Yes,Female,0,Yes,No,1
CUST1259,59,118.04,7761.57,2,8,0,Month-to-month,Fiber optic,No,Yes,Yes,Female,1,No,No,1
CUST1260,38,26.75,5848.29,1,6,4,Month-to-month,Fiber optic,No,Yes,Yes,Female,0,Yes,Yes,1
CUST1261,5,71.87,7388.57,1,0,3,Month-to-month,DSL,No,Yes,Yes,Female,0,Yes,Yes,0
CUST1262,48,37.94,6121.48,1,7,2,Month-to-month,Fiber optic,No,Yes,Yes,Female,0,No,Yes,1
